"EXP","ID","TARGET","CELLTYPE","CTRL1","CTRL2","IFCTRL","LAB"
"ENCSR277OOQ","ENCFF002EJP","ZC3H11A","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR277OOQ","ENCFF002EJR","ZC3H11A","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR277OOQ","ENCFF002EJV","ZC3H11A","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR279JHU","ENCFF002BAY","H4K20me1","DOHH2","ENCSR742WWB","NA",false,"Bradley Bernstein, Broad"
"ENCSR279JHU","ENCFF002AVP","H4K20me1","DOHH2","ENCSR742WWB","NA",false,"Bradley Bernstein, Broad"
"ENCSR279JHU","ENCFF002AWK","H4K20me1","DOHH2","ENCSR742WWB","NA",false,"Bradley Bernstein, Broad"
"ENCSR286PCG","ENCFF002BFO","ZBED1","K562","ENCSR824WND","ENCSR599SPN",false,"Richard Myers, HAIB"
"ENCSR286PCG","ENCFF002BFP","ZBED1","K562","ENCSR824WND","ENCSR599SPN",false,"Richard Myers, HAIB"
"ENCSR288IJC","ENCFF002DPX","MAZ","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR288IJC","ENCFF002DPZ","MAZ","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR288IJC","ENCFF002EGP","MAZ","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR288IJC","ENCFF002EGR","MAZ","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR294JWV","ENCFF002EJY","ZFP36","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR294JWV","ENCFF002EKE","ZFP36","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR294JWV","ENCFF002EKF","ZFP36","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR294JWV","ENCFF002EKG","ZFP36","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR306VSH","ENCFF002AVM","H3K4me1","Karpas-422","ENCSR367UDO","NA",false,"Bradley Bernstein, Broad"
"ENCSR306VSH","ENCFF002AZJ","H3K4me1","Karpas-422","ENCSR367UDO","NA",false,"Bradley Bernstein, Broad"
"ENCSR307DQT","ENCFF002AUS","H3K27ac","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR307DQT","ENCFF002AYA","H3K27ac","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR316KHQ","ENCFF002AWG","H3K36me3","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR316KHQ","ENCFF002AYO","H3K36me3","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR317NQG","ENCFF002AUI","H2AFZ","Karpas-422","ENCSR367UDO","NA",false,"Bradley Bernstein, Broad"
"ENCSR317NQG","ENCFF002BAE","H2AFZ","Karpas-422","ENCSR367UDO","NA",false,"Bradley Bernstein, Broad"
"ENCSR329NAJ","ENCFF002AUT","H3K4me1","neural cell","ENCSR308JFE","NA",false,"Bradley Bernstein, Broad"
"ENCSR329NAJ","ENCFF002BER","H3K4me1","neural cell","ENCSR308JFE","NA",false,"Bradley Bernstein, Broad"
"ENCSR331HPA","ENCFF002DHL","GABPA","GM12878","ENCSR000BVP","NA",false,"Richard Myers, HAIB"
"ENCSR331HPA","ENCFF002DHM","GABPA","GM12878","ENCSR000BVP","NA",false,"Richard Myers, HAIB"
"ENCSR331RGM","ENCFF002AWL","H2AFZ","Oci-Ly-7","ENCSR063AUO","NA",false,"Bradley Bernstein, Broad"
"ENCSR331RGM","ENCFF002AYY","H2AFZ","Oci-Ly-7","ENCSR063AUO","NA",false,"Bradley Bernstein, Broad"
"ENCSR332EYT","ENCFF002EKZ","STAT1","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR332EYT","ENCFF002ELA","STAT1","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR332EYT","ENCFF002ELB","STAT1","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR332EYT","ENCFF002ELE","STAT1","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR348JOJ","ENCFF002DTQ","MTA1","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR348JOJ","ENCFF002EGV","MTA1","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR348JOJ","ENCFF002EGZ","MTA1","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR348JOJ","ENCFF002EHC","MTA1","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR350RYG","ENCFF002BAL","H3K27me3","DOHH2","ENCSR742WWB","NA",false,"Bradley Bernstein, Broad"
"ENCSR350RYG","ENCFF002BCE","H3K27me3","DOHH2","ENCSR742WWB","NA",false,"Bradley Bernstein, Broad"
"ENCSR353HEP","ENCFF002BFS","TARDBP","K562","ENCSR599SPN","ENCSR996HUG",false,"Richard Myers, HAIB"
"ENCSR353HEP","ENCFF002BFT","TARDBP","K562","ENCSR599SPN","ENCSR996HUG",false,"Richard Myers, HAIB"
"ENCSR356WVQ","ENCFF002EMC","KAT2B","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR356WVQ","ENCFF002EMD","KAT2B","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR356WVQ","ENCFF002EMF","KAT2B","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR356WVQ","ENCFF002EMG","KAT2B","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR360XQV","ENCFF002BFW","Control","GM12878","NA","NA",true,"Richard Myers, HAIB"
"ENCSR361GKY","ENCFF002ASZ","Control","Oci-Ly-3","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR361GKY","ENCFF002BCG","Control","Oci-Ly-3","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR364SNE","ENCFF002EEN","POU5F1","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR364SNE","ENCFF002EEQ","POU5F1","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR367UDO","ENCFF002AXD","Control","Karpas-422","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR367UDO","ENCFF002AZZ","Control","Karpas-422","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR376WCJ","ENCFF002EEC","IRF2","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR376WCJ","ENCFF002EEJ","IRF2","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR389WWC","ENCFF002AST","H3K9me3","Oci-Ly-7","ENCSR063AUO","NA",false,"Bradley Bernstein, Broad"
"ENCSR389WWC","ENCFF002AVY","H3K9me3","Oci-Ly-7","ENCSR063AUO","NA",false,"Bradley Bernstein, Broad"
"ENCSR392EAA","ENCFF002EDI","CHD1","HeLa-S3","ENCSR580ECR","NA",false,"Michael Snyder, Stanford"
"ENCSR392EAA","ENCFF002EDJ","CHD1","HeLa-S3","ENCSR580ECR","NA",false,"Michael Snyder, Stanford"
"ENCSR398JTO","ENCFF002EFQ","Control","GM12878","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR398JTO","ENCFF002EFS","Control","GM12878","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR398JTO","ENCFF002EFT","Control","GM12878","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR398JTO","ENCFF002EFU","Control","GM12878","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR398YBM","ENCFF002DZS","CHD1","A549","ENCSR949BZP","NA",false,"Michael Snyder, Stanford"
"ENCSR398YBM","ENCFF002DZT","CHD1","A549","ENCSR949BZP","NA",false,"Michael Snyder, Stanford"
"ENCSR404BPV","ENCFF002ELS","SMC3","neural cell","ENCSR634PYN","ENCSR232SJR",false,"Michael Snyder, Stanford"
"ENCSR404BPV","ENCFF002ELT","SMC3","neural cell","ENCSR634PYN","ENCSR232SJR",false,"Michael Snyder, Stanford"
"ENCSR404BPV","ENCFF002ELU","SMC3","neural cell","ENCSR634PYN","ENCSR232SJR",false,"Michael Snyder, Stanford"
"ENCSR404BPV","ENCFF002ELV","SMC3","neural cell","ENCSR634PYN","ENCSR232SJR",false,"Michael Snyder, Stanford"
"ENCSR407BEZ","ENCFF002BFE","ZHX2","HepG2","ENCSR711HPO","ENCSR855LCA",false,"Richard Myers, HAIB"
"ENCSR407BEZ","ENCFF002BFF","ZHX2","HepG2","ENCSR711HPO","ENCSR855LCA",false,"Richard Myers, HAIB"
"ENCSR408JQO","ENCFF002EKK","IRF3","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR408JQO","ENCFF002EKL","IRF3","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR408JQO","ENCFF002EKO","IRF3","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR408JQO","ENCFF002EKR","IRF3","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR414TYY","ENCFF002DOZ","RUNX1","K562","ENCSR173USI","NA",false,"Michael Snyder, Stanford"
"ENCSR414TYY","ENCFF002DPH","RUNX1","K562","ENCSR173USI","NA",false,"Michael Snyder, Stanford"
"ENCSR414TYY","ENCFF002EGD","RUNX1","K562","ENCSR173USI","NA",false,"Michael Snyder, Stanford"
"ENCSR414TYY","ENCFF002EGE","RUNX1","K562","ENCSR173USI","NA",false,"Michael Snyder, Stanford"
"ENCSR422JNY","ENCFF002AYK","H3K4me3","Oci-Ly-1","ENCSR569IIN","NA",false,"Bradley Bernstein, Broad"
"ENCSR422JNY","ENCFF002BBL","H3K4me3","Oci-Ly-1","ENCSR569IIN","NA",false,"Bradley Bernstein, Broad"
"ENCSR429QYS","ENCFF002AWM","H3K79me2","Loucy","ENCSR648HLP","NA",false,"Bradley Bernstein, Broad"
"ENCSR429QYS","ENCFF002AYJ","H3K79me2","Loucy","ENCSR648HLP","NA",false,"Bradley Bernstein, Broad"
"ENCSR441JTL","ENCFF002EBX","MXI1","GM12878","ENCSR553NUG","NA",false,"Michael Snyder, Stanford"
"ENCSR441JTL","ENCFF002ECZ","MXI1","GM12878","ENCSR553NUG","NA",false,"Michael Snyder, Stanford"
"ENCSR443YGY","ENCFF002EAQ","BMI1","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR443YGY","ENCFF002EAT","BMI1","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR447ZGY","ENCFF002ATK","H3K27ac","Oci-Ly-7","ENCSR063AUO","NA",false,"Bradley Bernstein, Broad"
"ENCSR447ZGY","ENCFF002BBG","H3K27ac","Oci-Ly-7","ENCSR063AUO","NA",false,"Bradley Bernstein, Broad"
"ENCSR449AYM","ENCFF002AXA","H3K36me3","Oci-Ly-1","ENCSR569IIN","NA",false,"Bradley Bernstein, Broad"
"ENCSR449AYM","ENCFF002BBA","H3K36me3","Oci-Ly-1","ENCSR569IIN","NA",false,"Bradley Bernstein, Broad"
"ENCSR452YHM","ENCFF002EDW","SIN3B","HepG2","ENCSR613TDP","NA",false,"Michael Snyder, Stanford"
"ENCSR452YHM","ENCFF002EDY","SIN3B","HepG2","ENCSR613TDP","NA",false,"Michael Snyder, Stanford"
"ENCSR459FTB","ENCFF002EDB","UBTF","GM12878","ENCSR553NUG","NA",false,"Michael Snyder, Stanford"
"ENCSR459FTB","ENCFF002EDC","UBTF","GM12878","ENCSR553NUG","NA",false,"Michael Snyder, Stanford"
"ENCSR460SEN","ENCFF002BAG","H3K4me1","DOHH2","ENCSR742WWB","NA",false,"Bradley Bernstein, Broad"
"ENCSR460SEN","ENCFF002BAI","H3K4me1","DOHH2","ENCSR742WWB","NA",false,"Bradley Bernstein, Broad"
"ENCSR463DSJ","ENCFF002AWE","H3K9me2","DOHH2","ENCSR742WWB","NA",false,"Bradley Bernstein, Broad"
"ENCSR463DSJ","ENCFF002BBX","H3K9me2","DOHH2","ENCSR742WWB","NA",false,"Bradley Bernstein, Broad"
"ENCSR464DKE","ENCFF002ATZ","CTCF","Loucy","ENCSR648HLP","NA",false,"Bradley Bernstein, Broad"
"ENCSR464DKE","ENCFF002AXG","CTCF","Loucy","ENCSR648HLP","NA",false,"Bradley Bernstein, Broad"
"ENCSR471VHW","ENCFF002AZN","H3K79me2","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR471VHW","ENCFF002BAX","H3K79me2","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR473SUA","ENCFF002EAE","ESRRA","A549","ENCSR949BZP","NA",false,"Michael Snyder, Stanford"
"ENCSR473SUA","ENCFF002EAF","ESRRA","A549","ENCSR949BZP","NA",false,"Michael Snyder, Stanford"
"ENCSR473TDG","ENCFF002AYW","H3K9me2","Karpas-422","ENCSR367UDO","NA",false,"Bradley Bernstein, Broad"
"ENCSR473TDG","ENCFF002AYX","H3K9me2","Karpas-422","ENCSR367UDO","NA",false,"Bradley Bernstein, Broad"
"ENCSR475NLR","ENCFF002AWO","H3K27me3","ACC112","ENCSR836XKP","NA",false,"Bradley Bernstein, Broad"
"ENCSR475NLR","ENCFF002AWV","H3K27me3","ACC112","ENCSR836XKP","NA",false,"Bradley Bernstein, Broad"
"ENCSR485GKE","ENCFF002EER","NFE2L2","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR485GKE","ENCFF002EEV","NFE2L2","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR486IFJ","ENCFF002DOX","ESRRA","K562","ENCSR173USI","ENCSR554FDZ",false,"Michael Snyder, Stanford"
"ENCSR486IFJ","ENCFF002DOY","ESRRA","K562","ENCSR173USI","ENCSR554FDZ",false,"Michael Snyder, Stanford"
"ENCSR486IFJ","ENCFF002DUB","ESRRA","K562","ENCSR173USI","ENCSR554FDZ",false,"Michael Snyder, Stanford"
"ENCSR486IFJ","ENCFF002EFV","ESRRA","K562","ENCSR173USI","ENCSR554FDZ",false,"Michael Snyder, Stanford"
"ENCSR488EES","ENCFF002EAS","NFE2L2","HepG2","ENCSR613TDP","NA",false,"Michael Snyder, Stanford"
"ENCSR488EES","ENCFF002EAY","NFE2L2","HepG2","ENCSR613TDP","NA",false,"Michael Snyder, Stanford"
"ENCSR494LJG","ENCFF002AUU","H3K4me3","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR494LJG","ENCFF002BBF","H3K4me3","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR494TDU","ENCFF002DPB","NRF1","K562","ENCSR173USI","NA",false,"Michael Snyder, Stanford"
"ENCSR494TDU","ENCFF002DPD","NRF1","K562","ENCSR173USI","NA",false,"Michael Snyder, Stanford"
"ENCSR494TDU","ENCFF002DUE","NRF1","K562","ENCSR173USI","NA",false,"Michael Snyder, Stanford"
"ENCSR494TDU","ENCFF002EGB","NRF1","K562","ENCSR173USI","NA",false,"Michael Snyder, Stanford"
"ENCSR496AXR","ENCFF000VPI","rabbit-IgG-control","A549","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR496AXR","ENCFF000VPK","rabbit-IgG-control","A549","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR501DKS","ENCFF002BFM","TCF7","GM12878","ENCSR237VSG","ENCSR360XQV",false,"Richard Myers, HAIB"
"ENCSR501DKS","ENCFF002BFN","TCF7","GM12878","ENCSR237VSG","ENCSR360XQV",false,"Richard Myers, HAIB"
"ENCSR506CVF","ENCFF002EBC","RB1","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR506CVF","ENCFF002EBG","RB1","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR509GDT","ENCFF002EAP","GFI1B","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR509GDT","ENCFF002EAZ","GFI1B","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR511CUH","ENCFF002AVV","EZH2","neural cell","ENCSR308JFE","NA",false,"Bradley Bernstein, Broad"
"ENCSR511CUH","ENCFF002AYE","EZH2","neural cell","ENCSR308JFE","NA",false,"Bradley Bernstein, Broad"
"ENCSR511OIE","ENCFF002AUF","H3K27me3","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR511OIE","ENCFF002AWF","H3K27me3","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR511OIE","ENCFF002BAO","H3K27me3","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR511OIE","ENCFF002BAQ","H3K27me3","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR513XQX","ENCFF002EJK","SIN3A","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR513XQX","ENCFF002EJN","SIN3A","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR513XQX","ENCFF002EJO","SIN3A","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR513XQX","ENCFF002EJU","SIN3A","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR514VAY","ENCFF002EAN","HCFC1","GM12878","ENCSR553NUG","NA",false,"Michael Snyder, Stanford"
"ENCSR514VAY","ENCFF002EAO","HCFC1","GM12878","ENCSR553NUG","NA",false,"Michael Snyder, Stanford"
"ENCSR517QHU","ENCFF002EJW","BHLHE40","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR517QHU","ENCFF002EJX","BHLHE40","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR517QHU","ENCFF002EKD","BHLHE40","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR517QHU","ENCFF002EKH","BHLHE40","GM12878","ENCSR398JTO","ENCSR865AXS",false,"Michael Snyder, Stanford"
"ENCSR529JYA","ENCFF002EDN","HCFC1","HepG2","ENCSR613TDP","NA",false,"Michael Snyder, Stanford"
"ENCSR529JYA","ENCFF002EDS","HCFC1","HepG2","ENCSR613TDP","NA",false,"Michael Snyder, Stanford"
"ENCSR538KLU","ENCFF002AYN","H4K20me1","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR538KLU","ENCFF002AWH","H4K20me1","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR538KLU","ENCFF002AWJ","H4K20me1","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR541WQI","ENCFF002ELY","MAFK","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR541WQI","ENCFF002ELZ","MAFK","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR541WQI","ENCFF002EMA","MAFK","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR541WQI","ENCFF002EMB","MAFK","A549","ENCSR610YRT","ENCSR871XML",false,"Michael Snyder, Stanford"
"ENCSR543IKB","ENCFF002ATY","H3K9ac","Loucy","ENCSR648HLP","NA",false,"Bradley Bernstein, Broad"
"ENCSR543IKB","ENCFF002AXZ","H3K9ac","Loucy","ENCSR648HLP","NA",false,"Bradley Bernstein, Broad"
"ENCSR548PZS","ENCFF002BCB","H3K4me3","Oci-Ly-3","ENCSR361GKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR548PZS","ENCFF002AWC","H3K4me3","Oci-Ly-3","ENCSR361GKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR548PZS","ENCFF002AXU","H3K4me3","Oci-Ly-3","ENCSR361GKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR548PZS","ENCFF002AZG","H3K4me3","Oci-Ly-3","ENCSR361GKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR553NUG","ENCFF002ECP","Control","GM12878","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR553NUG","ENCFF002ECR","Control","GM12878","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR554FDZ","ENCFF002DUC","rabbit-IgG-control","K562","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR554FDZ","ENCFF002EFY","rabbit-IgG-control","K562","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR554FDZ","ENCFF002EGA","rabbit-IgG-control","K562","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR554FDZ","ENCFF002EGI","rabbit-IgG-control","K562","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR555PBN","ENCFF002DPV","MAFK","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR555PBN","ENCFF002DPW","MAFK","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR555PBN","ENCFF002DTR","MAFK","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR555PBN","ENCFF002EGJ","MAFK","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR557JTZ","ENCFF002DPO","GTF2F1","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR557JTZ","ENCFF002DPS","GTF2F1","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR557JTZ","ENCFF002EGK","GTF2F1","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR557JTZ","ENCFF002EGS","GTF2F1","MCF-7","ENCSR217LRF","ENCSR594UCI",false,"Michael Snyder, Stanford"
"ENCSR557RVF","ENCFF002EES","ZHX1","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR557RVF","ENCFF002EET","ZHX1","K562","ENCSR080EOT","NA",false,"Michael Snyder, Stanford"
"ENCSR563FBT","ENCFF002EJL","USF2","A549","ENCSR610YRT","NA",false,"Michael Snyder, Stanford"
"ENCSR563FBT","ENCFF002EJQ","USF2","A549","ENCSR610YRT","NA",false,"Michael Snyder, Stanford"
"ENCSR563FBT","ENCFF002EJS","USF2","A549","ENCSR610YRT","NA",false,"Michael Snyder, Stanford"
"ENCSR563FBT","ENCFF002EJT","USF2","A549","ENCSR610YRT","NA",false,"Michael Snyder, Stanford"
"ENCSR566GSO","ENCFF002ATQ","H3K27ac","Loucy","ENCSR648HLP","NA",false,"Bradley Bernstein, Broad"
"ENCSR566GSO","ENCFF002AXB","H3K27ac","Loucy","ENCSR648HLP","NA",false,"Bradley Bernstein, Broad"
"ENCSR569IIN","ENCFF002BBC","Control","Oci-Ly-1","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR569IIN","ENCFF002BBQ","Control","Oci-Ly-1","NA","NA",true,"Bradley Bernstein, Broad"
"ENCSR574GKC","ENCFF002BFC","NR1H2","K562","ENCSR599SPN","ENCSR996HUG",false,"Richard Myers, HAIB"
"ENCSR574GKC","ENCFF002BFD","NR1H2","K562","ENCSR599SPN","ENCSR996HUG",false,"Richard Myers, HAIB"
"ENCSR580ECR","ENCFF002ECN","Control","HeLa-S3","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR580ECR","ENCFF002ECO","Control","HeLa-S3","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR581LZU","ENCFF002ATF","H3K4me1","Oci-Ly-3","ENCSR361GKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR581LZU","ENCFF002BBZ","H3K4me1","Oci-Ly-3","ENCSR361GKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR584GHV","ENCFF002EAH","NFE2L2","A549","ENCSR949BZP","NA",false,"Michael Snyder, Stanford"
"ENCSR584GHV","ENCFF002EAK","NFE2L2","A549","ENCSR949BZP","NA",false,"Michael Snyder, Stanford"
"ENCSR585CVE","ENCFF002EBN","BACH1","GM12878","ENCSR553NUG","NA",false,"Michael Snyder, Stanford"
"ENCSR585CVE","ENCFF002EBT","BACH1","GM12878","ENCSR553NUG","NA",false,"Michael Snyder, Stanford"
"ENCSR587FCM","ENCFF002AZM","H3K9me3","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR587FCM","ENCFF002AZS","H3K9me3","SUDHL6","ENCSR179YLS","NA",false,"Bradley Bernstein, Broad"
"ENCSR594UCI","ENCFF002DUF","rabbit-IgG-control","MCF-7","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR594UCI","ENCFF002EGX","rabbit-IgG-control","MCF-7","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR594UCI","ENCFF002EHE","rabbit-IgG-control","MCF-7","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR594UCI","ENCFF002EHF","rabbit-IgG-control","MCF-7","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR596QDC","ENCFF002BGA","Control","GM12878","NA","NA",true,"Richard Myers, HAIB"
"ENCSR597UDW","ENCFF001ZZY","H3K27ac","Oci-Ly-1","ENCSR569IIN","NA",false,"Bradley Bernstein, Broad"
"ENCSR597UDW","ENCFF002AUX","H3K27ac","Oci-Ly-1","ENCSR569IIN","NA",false,"Bradley Bernstein, Broad"
"ENCSR597VGC","ENCFF002EJZ","ETV6","GM12878","ENCSR398JTO","NA",false,"Michael Snyder, Stanford"
"ENCSR597VGC","ENCFF002EKA","ETV6","GM12878","ENCSR398JTO","NA",false,"Michael Snyder, Stanford"
"ENCSR597VGC","ENCFF002EKB","ETV6","GM12878","ENCSR398JTO","NA",false,"Michael Snyder, Stanford"
"ENCSR597VGC","ENCFF002EKC","ETV6","GM12878","ENCSR398JTO","NA",false,"Michael Snyder, Stanford"
"ENCSR599SPN","ENCFF002BGC","Control","K562","NA","NA",true,"Richard Myers, HAIB"
"ENCSR604III","ENCFF002AUJ","H3K79me2","Karpas-422","ENCSR367UDO","NA",false,"Bradley Bernstein, Broad"
"ENCSR604III","ENCFF002BAF","H3K79me2","Karpas-422","ENCSR367UDO","NA",false,"Bradley Bernstein, Broad"
"ENCSR604JFH","ENCFF002ATC","H3K9me3","Oci-Ly-3","ENCSR361GKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR604JFH","ENCFF002BAT","H3K9me3","Oci-Ly-3","ENCSR361GKY","NA",false,"Bradley Bernstein, Broad"
"ENCSR608VNA","ENCFF002AUV","H3K4me3","neural cell","ENCSR308JFE","NA",false,"Bradley Bernstein, Broad"
"ENCSR608VNA","ENCFF002AYB","H3K4me3","neural cell","ENCSR308JFE","NA",false,"Bradley Bernstein, Broad"
"ENCSR608VNA","ENCFF002BBT","H3K4me3","neural cell","ENCSR308JFE","NA",false,"Bradley Bernstein, Broad"
"ENCSR610YRT","ENCFF002EIK","Control","A549","NA","NA",true,"Michael Snyder, Stanford"
